TIPOLOGIA,NOME,VIA,CITTA,CAP,PROVINCIA,EMAIL,TELEFONO,FAX,LAT,LONG
Bottega,Alilmentari Tambellini Roberto E Gabriella,"Viale S. Concordio, 350",Lucca,55100,Lucca,,0583496276,,43.835,10.499
Bottega,Alimentari Il Castello Di Gennellini  Sonia,Via C. Battisti  21,Poppi,52014,Arezzo,,0575520211,,43.723,11.766
Bottega,Alimentari Anghiari  Vecchio Di Zanchi Roberta,P.Zza De Amicis 8,Anghiari,52031,Arezzo,roberta.zanchi.i3ji@alice.it,0575788884,,43.541,12.055
Bottega,Alimentari Anna & Massimo,"Via 24 Maggio, 48",Montevarchi,52025,Arezzo,,,,43.527,11.573
Bottega,Alimentari Casentino Ghega,Piazza Roma 3/4,Bibbiena,52011,Arezzo,gambinerilorenzo@aruba.it,0575536440,,43.694,11.817
Bottega,Alimentari Ciaccioni Michela,"Via Roma, 18",Sarteano,53047,Siena,alimentariciaccioni@gmail.com,3487247161,no,42.99,11.87
Bottega,Alimentari Da Antonio,"Via Mazzini, 73",Montalcino,53024,Siena,parisisnc@pec.confcommercio.siena.it,0577848097,0577846200,43.06,11.49
Bottega,Alimentari Da Ivo,Via U.Casentinese 136/d,Bibbiena,52011,Arezzo,boccalini@confcommercio.ar.it,,bibbiena,,
Bottega,Alimentari Da Piero,Viale Puccini 125,"0583 511649, Lucca",55100,Lucca,,0583511649,,43.843,10.49
Bottega,Alimentari Delle Delizie Di Pieri Gianni,"Via Prov.Le Valdichiana Est,175","0577 669635, Torrita Di Siena",,Siena,ledeliziedelmonte@live.it,0577669635,,43.128,11.746
Bottega,Alimentari Di Feri Alessandro,"Corso Nasini, 7",Castel Del Piano,58033,Grosseto,,0564955389,,42.893,11.539
Bottega,Alimentari E Gastronomia,Via Dante 4,Castiglion Fiorentino,52040,Arezzo,ladivinabottega@tiscali.it,3345874174,,43.333,11.922
Bottega,Alimentari E Pasticceria De Caro Vincenzo,Via Del Salsero 107,Montecatini Terme,51016,Pistoia,,,,43.877,10.773
Bottega,Alimentari Enoteca Le Volte,"Via Roma, 409","Cafaggio, Prato",59100,Prato,levolte@alice.it,0574631542,0574631542,43.857,11.081
Bottega,Alimentari Franco&pupa,Via Paolo Emilio Demi 36,Livorno,57124,Livorno,francoepupa@tiscali.it,,livorno,,
Bottega,Alimentari Gege,Via Culiceto 6 - Gorfigliano,Minucciano,55034,Lucca,,,,44.143,10.247
Bottega,Alimentari Giubbino,"Via Garibaldi, 55",Pratovecchio,52015,Arezzo,alimentari.giubbino@gmail.com,0575583761,Pratovecchio,,
Bottega,Alimentari Giusi,Via Pollacci 17,"Casalguidi, Serravalle Pistoiese",51034,Pistoia,alimentari.giusi@gmail.com,0573527228,,43.87,10.918
Bottega,Alimentari Le Citte,"Via Matteotti, 2",Montalcino,53024,Siena,ceciarinisnc@pec.confcommercio.siena.it,0577848200,0577848200,43.058,11.49
Bottega,Alimentari Lombardi Sandra,"Piazza Vittoria, 7",Aulla,54011,Massa Carrara,,0187420325,,44.209,9.969
Bottega,Alimentari Luana,"Via Tizzano, 61/63",Bagno A Ripoli,50012,Firenze,,,,43.723,11.297
Bottega,Alimentari Lunardini Ernesto,Via C. Orecchia Nﾰ 5,Massa,54100,Massa Carrara,,0585811336,,44.03,10.144
Bottega,Alimentari Macelleria Rovini Claudio,"Via Lucchese, 176","Ponte All'abate, Pescia",51017,Pistoia,,0572429098,,43.887,10.676
Bottega,Alimentari Manicardi Paolo,Galleria Leonardi Da Vinci 45/46,Massa,54100,Massa Carrara,manicardipaolo@gmail.com,,,44.036,10.139
Bottega,Alimentari Marco & Federica,Via Della Provvidenza 35,Pistoia,51100,Pistoia,info@girolami.it,,057323286,43.932,10.912
Bottega,Alimentari Meucci,Via Bologna 515/a,"Santa Lucia, Prato",59100,Prato,alessandro.ale64@gmail.com,0574466030,0574/466030,43.907,11.116
Bottega,Alimentari Peselli Brunella,"Via Rinchiosa, 1",Carrara,54033,Massa Carrara,,0585630626,,44.043,10.042
Bottega,Alimentari Roccabianca,"Via Busento, 2","0574 461925 , Prato",59100,Prato,alimentariroccabianca@virgilio.it,0574462839,Prato,43.898,11.088
Bottega,Alimentari Roccabianca,Via Busento 2,Prato,59100,Prato,alimentariroccabianca@virgilio.it,0574462839,0574461925,43.898,11.088
Bottega,Alimentari Silvia Valurta,Via Della Stazione,Scansano,,Grosseto,p_pastorelli@libero.it,,Baccinello,42.791,11.364
Bottega,Alimentari Simonelli Pierpaolo,"Via Garibaldi, 5",Roccalbegna,58053,Grosseto,geronimo104@inwind.it,,roccalbegna,,
Bottega,Alimentari Tacconi,"Via Roma, 85","S. Quirico, Vernio",59024,Prato,paola.tacconi@alice.it,3339475768,,44.052,11.156
Bottega,Alimentari Tacconi,Via Roma 85,Vernio,,Prato,,3339475768,,44.052,11.156
Bottega,Alimentari Tambellini Roberto E Gabriella Snc,Borgo Giannotti 144,"0583 496276, Lucca",55100,Lucca,,0583496276,,43.851,10.507
Bottega,Alimentari Tassoni Srl,"Via Aurelia Ovest, 99","0585 42051, Massa",54100,Massa Carrara,,,,44.04,10.127
Bottega,Alimentari Venturini Massimo,"Via Covetta, 88",Carrara,54033,Massa Carrara,maxventurix@alice.it,0585858550,,44.052,10.045
Bottega,Alimentaria Marbicos,"Strada Provinciale Giannella, 9",Orbetello,58015,Grosseto,edoardominucci@tiscali.it,0564821046,,42.434,11.16
Bottega,Alla Cantina Del Borgo Di Gigliola Giovani,"Largo Garibaldi, 7",Roccastrada,58036,Grosseto,gigliolagiovani@inwind.it,3480578214,,43.01,11.168
Bottega,Alla Gusteria Nunquam,Via P. Ciotti 3/a/1,"Tavola, Prato",59014,Prato,info@allagusteria.it,0574623992,0574666712,43.846,11.049
Bottega,Alla Gusteria-osteria De Ciotti,Via Pompeo Ciotti 3a/1,"Tavola, Prato",59100,Prato,info@allagusteria.it,,574666712,43.846,11.049
Bottega,Anselmi Anna Gloria Alimentari,"Via Garibaldi, 4","Sassofortino, Roccastrada",58036,Grosseto,dagfi@intrage.it,0564569983,0564569717,43.01,11.168
Bottega,Antica Drogheria Di Santucci Manuela,"Via Rosselli, 1",Carrara,54033,Massa Carrara,,,,44.075,10.095
Bottega,Antica Fiaschetteria Del Chianti,"Piazza Pierozzi,  24","055820314, ",50026,Firenze,,,,43.657,11.186
Bottega,Antica Liquoreria,"Via Cavallotti, 95","0572 79294, Montecatini Terme",51016,Pistoia,francadelbino@libero.it,,,43.884,10.775
Bottega,Antica Liquoreria Prodotti Tipici Toscani,"Via Cavallotti, 95",Montecatini Terme,51016,Pistoia,francadelbino@gmail.com,,,43.884,10.775
Bottega,Antica Macelleria Falorni Snc,"Piazza Giacomo Matteotti, 71",Greve In Chianti,50022,Firenze,,,,43.582,11.317
Bottega,Antica Macelleria Fantechi,"Via Burzagli, 116",Montevarchi,52025,Arezzo,,0559102005,,43.543,11.55
Bottega,Antica Salumeria Oligeri,"Via Bardine, 40-42",Fivizzano,54013,Massa Carrara,info@salumeriaoligeri.it,,SanTerenzoMonti,,
Bottega,Antica Salumeria Oligeri,"Via Bardine, 40-42",Fivizzano,54013,Massa Carrara,info@salumeriaoligeri.it,0585982615,SanTerenzioMonti,,
Bottega,Antica Salumeria Olivieri Sas,Via Bardine 40/42,"0585 982615, Fivizzano",54013,Massa Carrara,,0585982615,STerenzioMonti,,
Bottega,Antica Salumeria Salvini Di C.S.Z. S.N.C.,"S.S. Ponente, 46","Costafabbri, Siena",53036,Siena,info@anticasalumeriasalvini.com,0577394399,0577393466,44.312,8.48
Bottega,Antico Forno Carnera S.A.S.,"Via Giovanni Pieraccioli , 11","Galciana, Prato",59100,Prato,anticofornocarnera1962@gmail.com,3395415232,,43.887,11.056
Bottega,Antico Forno De Sismondi,Via A. Ceci 31/33/35,Pisa,56125,Pisa,caffetteriakinzica@gmail.com,,,,
Bottega,Antico Forno Dei Sismondi,Via Antonio Ceci 31/33/35,Pisa,56125,Pisa,massimo.tuccoli@teletu.it,,PISA,,
Bottega,Arte Etrusca,Via Duomo 24,"Sovana, Sorano",58010,Grosseto,arteetrusca@libero.it,,,42.657,11.645
Bottega,Aurora Wine,Via Mazzini 36,Castiglion Fiorentino,52043,Arezzo,aurorawinebeer@yahoo.it,3207803354,,43.344,11.916
Bottega,Azienda Agraria La Valle,"Statale Del Cerreto Km 6,00",Fivizzano,54013,Massa Carrara,IVANACOL@KATAMAIL.COM,5851925120,ROMETTA,,
Bottega,Azienda Agraria La Valle S.S.,"Statale Del Cerreto Km 6,00",Fivizzano,54013,Massa Carrara,ivanacol@katamil.com,5851925120,rometta,,
Bottega,Azienda Agricola Campavita Di Marovelli Divo,"Via Provinciale,32 Villetta","0583612373, San Romano In Garfagnana",55038,Lucca,macelleriamarovelli@virgilio.it,,583612373,44.148,10.37
Bottega,Bacchus Enoteca,"Via Mascagni, 1","050 9910793, Pisa",56126,Pisa,info@bacchusenoteca.com,,,43.71,10.398
Bottega,Bacco Goloso,"Via 5 Martiri, 3","055 8751433, Carmignano",59015,Prato,baccogoloso@artimino.com,0558751433,Artimino,,
Bottega,Bar Caffetteria Presso Biblioteca San Giorgio,Via Sandro Pertini,Pistoia,51100,Pistoia,,0573402628,,43.927,10.909
Bottega,Bar Il Castello,Via Vecchia Fiorentina 130,"Masiano, Pistoia",51100,Pistoia,r.savino@alice.it,,,43.893,10.936
Bottega,Bar La Mandria S.R.L.,Centro Di Pescia Fiorentina,"Capalbio Pescia Fiorentina, Capalbio",58011,Grosseto,valeriazizi18@gmail.com,0564895219,,42.437,11.477
Bottega,Bar Margherita,Via Modenese 655,"Le Piastre, Pistoia",51100,Pistoia,reggianninigiacomo@hotmail.it,0573472400,,43.993,10.854
Bottega,Bar Pasticceria Del Ponte,Piazza Del Popolo,Ponte Buggianese,,Pistoia,,0572930142,,43.845,10.747
Bottega,Bar Pasticceria Le Plaisir,"Via Aurelia, 333",Cecina,57023,Livorno,LEPLAISIR@PEC.IT - leplaisir@virgilio.it,,CECINA,,
Bottega,Bar Rolando Di Fagni Antonietta Lisetta,Via Risorgimento 661/f,Monsummano Terme,51015,Pistoia,,,,43.869,10.809
Bottega,Battaglia Antica Norcineria,Piazza Felice Cavallotti 14/15,Livorno,57123,Livorno,anticanorcineria.battaglia@gmail.com,,,43.551,10.311
Bottega,Bio Peperita,Via Vittorio Emanuele 32,Castagneto Carducci,57024,Livorno,info@biopeperita.it,,,43.16,10.609
Bottega,Bioshop Agriturismo Biologico Santegle,"C.S. Sant'egle, 18",Sorano,58010,Grosseto,alessandro@agriturismobiologicotoscana.it,,+300564633561,42.683,11.714
Bottega,Birrificio I Due Mastri,"Via Per Iolo, 34/a",Prato,59100,Prato,info@iduemastri.it,0574176070,Tobbiana,,
Bottega,Biscottificio Piemonte,"Viale Zaccagna, 33","Avenza, Carrara",54031,Massa Carrara,info@dogliani.net,0585632744,0585780662,44.038,10.059
Bottega,Bonta Della Garfagnana,Via Provinciale,Pieve Fosciana,55036,Lucca,INFO@BONTADELLAGARFAGNANA.COM,,PANTALINE,,
Bottega,Borgo De Medici,Via Y. Gagarin,Prato,59100,Prato,info@borgodemedici.it,0574636726,Prato,,
Bottega,Borsi Liquori,Via Garibaldi 7/a,Castagneto Carducci,57022,Livorno,info@borsiliquori.it,,,43.162,10.611
Bottega,Bottega Baracchi,Via Nazionale 78,Cortona,52043,Arezzo,info@bottegabaracchi.com,,,43.274,11.987
Bottega,Bottega Di Alberto,Via Del Corso 15,"Montorgiali, Scansano",58054,Grosseto,bottegadialberto@gmail.com,,,42.738,11.298
Bottega,Bottega E Ristoro Dar Gallo,"Via Lucchese, 21/a","Porta A Lucca, Pisa",56123,Pisa,meini.daniele@gmail.com,,,43.726,10.403
Bottega,Bottega Golosofia,Piazza Pretorio 4,Sorano,58010,Grosseto,clalla78@live.it,3351290121,SovanadiSorano,42.657,11.647
Bottega,Bottega Maremmana,Via Dell'unione 11,Grosseto,58100,Grosseto,info@bottegamaremmana.com,0564070758,,42.76,11.115
Bottega,Bottega Sma Di Baldanzi Mario,Via Di Mezzo 3,Roccastrada,58036,Grosseto,,,Roccatederighi,43.026,11.079
Bottega,Bottega Sma Di Lolini & Bianciardi Snc,"Piazza Del Minatore, 2",Montieri,,Grosseto,sma014437@tiscali.it,0566998149,Boccheggiano,43.131,11.017
Bottega,Bread & Breakfast,"Viaroma, 141",Follonica,58022,Grosseto,osteriasancerbone@libero.it,3391325254,,42.924,10.762
Bottega,Cacio Brillo,Piazza Signorelli 6,Cortona,52043,Arezzo,info@ilcaciobrillo.it,0575630548,,43.276,11.985
Bottega,Caciosteria I Due Ponti,Via Ponte Venturina 47,"0573892520, Sambuca Pistoiese",51020,Pistoia,caciomania@alice.it,,,44.128,10.994
Bottega,Caffe Del Torreone,Viale F. Laparelli 11,Cortona,52044,Arezzo,caffedeltorreone@hotmail.it,,,43.276,11.986
Bottega,Calata Mazzini 15,Calata Mazzini 15,Portoferraio,57037,Livorno,becucci.s@alice.it,3479946773,,42.814,10.33
Bottega,Calata Mazzini 15,Calata Mazzini 15,Portoferraio,57037,Livorno,becucci.s@alice.it,3479946773,,42.814,10.33
Bottega,Casentino Cibus S.N.C.,Viale Michelangelo 79,Bibbiena,52011,Arezzo,marta_piazza@hotmail.com,0575536676,BIBBIENA,,
Bottega,Centrofrutta Di Righini Alina,"Via Santa Maria, 5",Gallicano,55027,Lucca,,0583730166,,44.063,10.439
Bottega,Ceramisti Darte Snc Di Seardo & Falchi,Via Mordini 78,Lucca,55100,Lucca,info@ceramistidarte.it - www.ceramistidarte.it,,lucca,43.845,10.508
Bottega,Ciampalini Paolo S.N.C.,"Via Garibaldi, 92/c","050 3157692, Pisa",56127,Pisa,info@ciampalinicarni.it,,,43.715,10.412
Bottega,Ciampalini S.N.C.,Via Garibaldi 92/c,Pisa,56124,Pisa,paolociampalini1@tiscali.it,,Pisa,,
Bottega,Club Delle Fattorie,"Piazza Martiri Della Libert�, 2",Pienza,53026,Siena,info@clubdellefattorie.com,0578748491,Pienza,,
Bottega,Club Enogastronomico Enoteca Lavagna - Museo Del Vino,Via Carmignani 12,Montecarlo,55015,Lucca,enotecalavagna@fastwebnet.it,5831797017,+3905831797018,43.852,10.668
Bottega,Cooperativa Vinicola Chianti Montalbano,Via Francesco Ferrucci 172/c,Prato,59100,Prato,info@pianetadivino.it,,574578046,43.872,11.108
Bottega,Cotellesa Tina & C. S.A.S.,"Via Giotto, 50",Scandicci,50018,Firenze,,,,43.75,11.182
Bottega,Da Rosa,"P.Za Gramsci, 3","0565.30389, Piombino",57025,Livorno,79lele@gmail.com,,,42.925,10.529
Bottega,Dai Parmigiani Di Alessia Drago,Via Cesare Lombroso 61,Piombino,57025,Livorno,info@daiparmigiani.it,,565222070,42.925,10.526
Bottega,Dami Luca Macelleria,"Via Marruota, 8","0572 78830, Montecatini Terme",51016,Pistoia,r.macaione@virgilio.it,,,43.881,10.77
Bottega,Dario E Anna Gastronomia,"Via Vittorio Veneto, 14",Arezzo,52100,Arezzo,,0575902473,,43.459,11.875
Bottega,Delizie Italiane From Tuscany,Via Foenna 28 Torrita Di Siena,Torrita Di Siena,53049,Siena,info@delizieitalianeweb.it,,5771959988,43.186,11.82
Bottega,Delizie Toscane,Via Ciulli 21/d,"Galciana, Prato",59100,Prato,andrea.pecchioli@hotmail.it,0574660279,0574660279,43.889,11.057
Bottega,Dispensa Per Tutti,Via Della Libert� 45,Chianciano Terme,53042,Siena,info@dispensapertutti.com,,57831290,43.057,11.824
Bottega,Dispensa Toscana,Via Di Mazzone 1,"San Giuseppe, Montecarlo",55015,Lucca,info@dispensatoscana.it,5831805152,583983500,43.839,10.664
Bottega,Dolce Vita,Via Santa Croce 79,"Centro Storico, Lucca",55100,Lucca,dolcevitaiborghi@hotmail.com,,,43.843,10.508
Bottega,Dolcezze E Company,"Via Sismondi, 8",Pescia,51017,Pistoia,,0572476412,,43.901,10.687
Bottega,Domus Romana Lucca,"Via C. Battisti, 15",Lucca,55100,Lucca,info@domusromanalucca.it,,LUCCA,,
Bottega,Dreolino - Chianti Rufina,"Via Fiorentina, 5-6",Rufina,50068,Firenze,dreolino@dreolino.it,,558396164,43.817,11.483
Bottega,Drogheria Caffe Gli Svizzeri Di Belatti Fabrizio,"Via Cairoli, 53","058543092, Massa",54100,Massa Carrara,gli_svizzeri@libero.it,,,44.037,10.143
Bottega,Ebrezze Dionisiache,Via Roma 15/a,Scarperia,50038,Firenze,franco cianfanelli@alice.it,,scarperia,,
Bottega,Emiliana,Piazza Cairoli 90,Pescia,51017,Pistoia,,0572476011,,43.905,10.689
Bottega,Eno Alimentari Il Girasole,"Corso Italia, 53",San Vincenzo,57027,Livorno,,3472583841,,43.097,10.539
Bottega,Enogastronomia Biesse Frutta E Verdura,"Via Pagli, 17/19",Prato,59100,Prato,info@alimentaribiesse.com,0574461885,,43.894,11.098
Bottega,Enogastronomia Calamai,"Via Firenze, 393",Prato,59100,Prato,info@enogastronomiacalamai.it,0574550009,,43.862,11.137
Bottega,Enoteca Bonfanti,P.Za V. Veneto 145,Larciano,51036,Pistoia,enotecabonfanti@tiscali.it,0573838691,,43.825,10.877
Bottega,Enoteca Bottiglieria Lucchesi,Via Cairoli N.95,Viareggio,55049,Lucca,alucchesi@tin.it,,058446173,43.87,10.251
Bottega,Enoteca Casa Del Chianti,Via Solferino 11,"0572 78790, Montecatini Terme",51016,Pistoia,casadelchianti@alice.it,,,43.895,10.781
Bottega,Enoteca Casa Del Chianti Bonfanti E Niccolai Dal 1942,Via Solferino 11,Montecatini Terme,51016,Pistoia,casadelchianti@alice.it,,057278790,43.882,10.772
Bottega,Enoteca Da David,Via Carducci 37,Pistoia,51100,Pistoia,,,,43.931,10.915
Bottega,Enoteca Da Mizio,Via Dei Macelli 9,"0573 23229, Pistoia",51100,Pistoia,enotecadamizio@tiscali.it,,,43.939,10.914
Bottega,Enoteca Gori,"Via Guizzelmi, 20",Prato,59100,Prato,info@enotecagori.it,,Prato,43.883,11.097
Bottega,Enoteca Gori,Via Del Serraglio N. 39,Prato,59100,Prato,info@enotecagori.it,3479153511,,43.884,11.097
Bottega,Enoteca Grotta Del Brunello,"Costa Di Piazza Garibaldi,3",Montalcino,53024,Siena,info@grottadelbrunello.it,,577847177,43.057,11.491
Bottega,Enoteca Il Salotto Di Fratiglioni Nicola & C. Sas,"Via Gracco Del Secco, 31","0577 926983, ",53034,Siena,info@enotecailsalotto.com,0577926983,,43.421,11.114
Bottega,Enoteca Italiana,Piazza Liberta' 1 - Fortezza Medicea,Siena,53100,Siena,enoteca@enoteca-italiana.it,0577228843,Siena,,
Bottega,Enoteca La Dolce Vite,Via La Nunziatina 40,"05040427, Pisa",56125,Pisa,info@enotecaladolcevite.it,,,43.714,10.399
Bottega,Enoteca La Madia Di Salvini Elisabetta,Via Rosini 17,"0575 836568, Lucignano",52046,Arezzo,info@latavernetta.com,0575836568,,43.274,11.745
Bottega,Enoteca La Torricella,Via Aurelia Km 125+500,"S.S.1 Aurelia Km 125+500, Capalbio",58011,Grosseto,daetrusco@fionline.it,,564890112,42.453,11.424
Bottega,Enoteca Via Cogorano 14 Livorno,Enoteca Via Cogorano 14,Livorno,57123,Livorno,enotecaviacogorano14livorno@gmail.com,0586894338,,43.551,10.308
Bottega,Enoteca ﾓenotriaﾔsnc Di Solfanelli I.E C.,Via Nazionale 81,"0575 603595, Cortona",52044,Arezzo,daniele.monacchini@libero.it,0575603595,CORTONA,43.274,11.987
Bottega,Erboristeria Albero Verde,"Via Senese, 221-223/rosso","Galluzzo, Firenze",50124,Firenze,info@alberoverde.net,,,43.75,11.221
Bottega,Falciani Carni,Via Medaglie D'oro 20/bc,Prato,59100,Prato,effefalciani@alice.it,0574465717,,43.894,11.096
Bottega,Falciani Gianfranco,"Via Medaglie D'oro, 20/bc",Prato,59100,Prato,,0574465717,Prato,43.894,11.096
Bottega,Fattoria Biologica Il Cipresso,Loc Il Cipresso N62 Rigutino Arezzo,Arezzo,52100,Arezzo,info@ilcipresso.com,,Rigutino,43.377,11.868
Bottega,Fema La Pizzicheria,"Via Porsenna, 64",Chiusi,53043,Siena,,0578223083,,43.016,11.948
Bottega,Fema La Pizzicheria,Via Oslavia,"Chiusi Scalo, Chiusi",53043,Siena,leonardo@gruppo-ferretti.com,0578225285,,43.003,11.953
Bottega,Feri Alessandro Di Fei Angelo,"Corso Masini, 7",Castel Del Piano,58033,Grosseto,,0564955389,,42.944,11.471
Bottega,Food And Wine,Via Morianese 2966,"San Quirico Di Moriano, Lucca",55100,Lucca,colucci.lu@alice.it,3480533233,,43.892,10.52
Bottega,Food And Wine Pio,Via Prov.Le Morianese 2964,"San Quirico Di Moriano, Lucca",55100,Lucca,francescocolucci.lu@gmail.com,3480533233,,43.838,10.495
Bottega,Formaggeria Zummo,Via Cellini 67,"0574 677427, Agliana",51031,Pistoia,,0574711388,,43.898,10.999
Bottega,Forno Ballati,Via Dei Fabbri 2,Pistoia,51100,Pistoia,,,,43.933,10.916
Bottega,Fufluns,Via Garibaldi 20,"0578 244412, Chiusi",53043,Siena,danieleb1978@libero.it,3479118355,,43.015,11.95
Bottega,Gastronomia Chef,"Via Poggio Bracciolini, 68",Montevarchi,52025,Arezzo,,,,43.524,11.568
Bottega,Gastronomia Da Que Ragazzi,"Via Filicaia, 6/8",Prato,59100,Prato,elisafusi@ymail.com,,057433988,43.887,11.093
Bottega,Gastronomia La Castellina,Via G. Capponi 56/58,Prato,59100,Prato,castellina@live.it,,Prato,,
Bottega,Gastronomia Rudy E Marco,"Via Gobetti, 24 A",Prato,,Prato,,,,43.882,11.104
Bottega,Gastronomia Tempestini Dal 1954,"Via Ciliani, 84","0574 466671, Prato",59100,Prato,mm.matteucci@gmail.com,0574466671,0574466671,43.892,11.093
Bottega,Gianfranceschi Adalgisa,Via Della Resistenza 104,Montignoso,54038,Massa Carrara,,,Cerreto,44.025,10.171
Bottega,Gino Cacino Di Palazzesi,"Piazza Del Mercato, 31","0577 223076, Siena",53100,Siena,,0577223076,,43.318,11.333
Bottega,Giuliaissimo,Via Colombo N. 27 Angolo Via Ascoli,"Marina Di Massa, Massa",54100,Massa Carrara,marketgiulia@gmail.com,0585241500,------,44.01,10.1
Bottega,Giurlani,Via Fillungo 239,Lucca,55100,Lucca,veronica.delia8@gmail.com,0583496233,,43.847,10.508
Bottega,Giurlani Graziana Snc,"Via Fillungo, 239/241","0583 496233, Lucca",55100,Lucca,,0583496233,0583496233,43.847,10.508
Bottega,Gustangolo,"Via San Martino, 13",Grosseto,58100,Grosseto,gustagnolo@hotmail.com,,,42.76,11.115
Bottega,Gusto E Tradizione,Via S. Rocco 21/b,Piazza Al Serchio,55035,Lucca,,0583696015,Gragnana,44.194,10.274
Bottega,I Dolci Di Mario,P.Zza San Francesco 47,Pistoia,51100,Pistoia,TOMASI-AN@TISCALI.IT,,057322227,43.936,10.912
Bottega,I Salaioli,"Piazza Della Sala, 20/21/22",Pistoia,51100,Pistoia,,,,43.933,10.917
Bottega,I Sapori De La Bottegaia,Via Di Stracceria 7,Pistoia,51100,Pistoia,info@labottegaia.it,0573358450,0573358450,43.933,10.917
Bottega,Ice Palace,P.Za Flli Cairoli 2,Cecina,57023,Livorno,brunochiavacci1@virgilio.it,0586600591,MarinadiCecina,,
Bottega,Ice Palace,"Pzza Cairoli, 2",Cecina,57023,Livorno,brunochiavacci1@virgilio.it,0586600591,,,
Bottega,Idea Vino,"Via Fratti, 334",Viareggio,55049,Lucca,info@officinadelcaffe.com,0584582474,,43.873,10.247
Bottega,Il Bacco Goloso,"Via 5 Martiri,3","Artimino, Carmignano",59015,Prato,simona.c75@virgilio.it,0558751433,0558751433,43.814,11.019
Bottega,Il Botte Gaio,Via Magellano 66 - San Giovanni Alla Vena,"050 798085, Vicopisano",56016,Pisa,info@ilbottegaiotuscany.it,,,43.681,10.566
Bottega,Il Buongustaio,"Via Catani, 38/40",Prato,59100,Prato,bim.ba_po@libero.it,0574593398,,43.864,11.113
Bottega,Il Buongustaio,Corso Italia 45,Castiglion Fiorentino,52040,Arezzo,riccardo.rosano@yahoo.it,3661545623,,43.343,11.922
Bottega,Il Cacio Brillo Enoteca Stuzzicheria,Piazza Signorelli Nﾰ,Cortona,52044,Arezzo,ilcaciobrillo@live.it,,cortona,43.276,11.985
Bottega,Il Cacito,"Corso Vittorio Emanuele Ii, 83","0565 703922, San Vincenzo",57027,Livorno,,0565703922,,43.102,10.539
Bottega,Il Canestro,Via Gracciano Nel Corso 32/34,Montepulciano,53045,Siena,,0578716426,0578716426,43.096,11.784
Bottega,Il Cantiniere,"Via Del Salsero, 161",Montecatini Terme,51016,Pistoia,,3206326093,,43.874,10.773
