TIPOLOGIA	NOME	VIA	CITTA'	CAP	PROVINCIA	EMAIL	TELEFONO	FAX	LAT	LONG
BOTTEGA	"Azienda Agricola ""Campavita"" di Marovelli Divo"	Via Provinciale,32 Villetta	0583612373, SAN ROMANO IN GARFAGNANA	55038	Lucca	macelleriamarovelli@virgilio.it	583612373	583612373	44.1482507	10.3699147
BOTTEGA	Bacchus Enoteca	Via Mascagni, 1	050 9910793, PISA	56126	Pisa	info@bacchusenoteca.com	050 500560		43.710031235	10.3980563037
BOTTEGA	Bacco Goloso	Via 5 Martiri, 3	055 8751433, CARMIGNANO	59015	Prato	baccogoloso@artimino.com	055 8751433	Artimino	-0	-0
BOTTEGA	Bar Caffetteria presso Biblioteca San Giorgio	Via Sandro Pertini	PISTOIA	51100	Pistoia		0573 402628		43.927281	10.908588
BOTTEGA	Bar Il Castello	Via Vecchia Fiorentina 130	Masiano, PISTOIA	51100	Pistoia	r.savino@alice.it	573544954		43.8925246	10.9355795
BOTTEGA	Bar La Mandria S.r.l.	Centro di Pescia Fiorentina	Capalbio Pescia Fiorentina, CAPALBIO	58011	Grosseto	valeriazizi18@gmail.com	0564-895219		42.4367266	11.4765982
BOTTEGA	Bar Margherita	Via Modenese 655	Le Piastre, PISTOIA	51100	Pistoia	reggianninigiacomo@hotmail.it	0573 472400		43.9933314	10.8540542
BOTTEGA	Bar Pasticceria Del Ponte	Piazza del Popolo	PONTE BUGGIANESE		Pistoia		0572 930142		43.844618	10.747243
BOTTEGA	BAR PASTICCERIA LE PLAISIR	VIA AURELIA, 333	CECINA	57023	Livorno	LEPLAISIR@PEC.IT    - leplaisir@virgilio.it	586633271	CECINA	-0	-0
BOTTEGA	Bar Rolando di Fagni Antonietta Lisetta	Via Risorgimento 661/F	MONSUMMANO TERME	51015	Pistoia		0572 82772 - 3343144531		43.868942	10.809385
BOTTEGA	BATTAGLIA Antica Norcineria	Piazza Felice Cavallotti 14/15	LIVORNO	57123	Livorno	anticanorcineria.battaglia@gmail.com	586884117		43.5505437	10.3110931
BOTTEGA	Bio Peperita	via Vittorio Emanuele 32	CASTAGNETO CARDUCCI	57024	Livorno	info@biopeperita.it	3936209346		43.1604781	10.6090572
BOTTEGA	BioShop Agriturismo biologico Sant'Egle	c.s. Sant'Egle, 18	SORANO	58010	Grosseto	alessandro@agriturismobiologicotoscana.it	393294250285	+300564 633561	42.6826307	11.7141592
BOTTEGA	BIRRIFICIO I DUE MASTRI	Via per Iolo, 34/a	PRATO	59100	Prato	info@iduemastri.it	0574 1760708	Tobbiana	-0	-0
BOTTEGA	Biscottificio Piemonte	Viale Zaccagna, 33	Avenza, CARRARA	54031	Massa Carrara	info@dogliani.net	0585.632744	0585.780662	44.0381963	10.0592327
BOTTEGA	BONTA' DELLA GARFAGNANA	VIA PROVINCIALE	PIEVE FOSCIANA	55036	Lucca	INFO@BONTADELLAGARFAGNANA.COM	583643205	PANTALINE	-0	-0
BOTTEGA	Borgo de' Medici	via Y. Gagarin	PRATO	59100	Prato	info@borgodemedici.it	0574 636726	Prato	-0	-0
BOTTEGA	Borsi Liquori	via garibaldi 7/a	CASTAGNETO CARDUCCI	57022	Livorno	info@borsiliquori.it	565766017		43.1616745	10.6110847
BOTTEGA	BOTTEGA BARACCHI	VIA NAZIONALE 78	CORTONA	52043	Arezzo	info@bottegabaracchi.com	575613874		43.2742428	11.9873569
BOTTEGA	Bottega di Alberto	Via del Corso 15	Montorgiali, SCANSANO	58054	Grosseto	bottegadialberto@gmail.com	+39 0564 580213		42.737514	11.298257
BOTTEGA	Bottega e Ristoro Da'r Gallo	via Lucchese, 21/A	Porta a Lucca, PISA	56123	Pisa	meini.daniele@gmail.com	505200991		43.7259949	10.4031806
BOTTEGA	Bottega GOLOSOFIA	Piazza Pretorio 4	SORANO	58010	Grosseto	clalla78@live.it	335 1290121	Sovana di Sorano	42.657245	11.646819
BOTTEGA	Bottega Maremmana	via dell'unione 11	GROSSETO	58100	Grosseto	info@bottegamaremmana.com	0564 070758		42.7600288	11.1152188
BOTTEGA	Bottega SMA di Baldanzi Mario	Via di Mezzo 3	ROCCASTRADA	58036	Grosseto		564567344	Roccatederighi	43.025969	11.079269
BOTTEGA	Bottega SMA di Lolini & Bianciardi snc	Piazza del Minatore, 2	MONTIERI		Grosseto	sma014437@tiscali.it	0566 998149	Boccheggiano	43.13116	11.01664
BOTTEGA	Bread & Breakfast	ViaRoma, 141	FOLLONICA	58022	Grosseto	osteriasancerbone@libero.it	3391325254		42.923996	10.762098
BOTTEGA	Cacio Brillo	piazza signorelli 6	CORTONA	52043	Arezzo	info@ilcaciobrillo.it	0575 630548		43.275549	11.98499
BOTTEGA	Caciosteria i due Ponti	Via Ponte Venturina 47	0573892520, SAMBUCA PISTOIESE	51020	Pistoia	caciomania@alice.it	573892520		44.1278202462	10.9940961768
BOTTEGA	caff� del torreone	viale F. laparelli 11	CORTONA	52044	Arezzo	caffedeltorreone@hotmail.it	575603654		43.276178	11.985771
BOTTEGA	Calata Mazzini 15	Calata Mazzini 15	PORTOFERRAIO	57037	Livorno	becucci.s@alice.it	347 9946773		42.8144226801	10.3298935771
BOTTEGA	Calata Mazzini 15	Calata Mazzini 15	PORTOFERRAIO	57037	Livorno	becucci.s@alice.it	347 9946773		42.8144226801	10.3298935771
BOTTEGA	CASENTINO CIBUS S.N.C.	VIALE MICHELANGELO 79	BIBBIENA	52011	Arezzo	marta_piazza@hotmail.com	0575/536676	BIBBIENA	-0	-0
BOTTEGA	Centrofrutta di Righini Alina	Via Santa Maria, 5	GALLICANO	55027	Lucca		0583 730166		44.063419	10.439473
BOTTEGA	ceramisti d'arte snc di Seardo & Falchi	via mordini 78	LUCCA	55100	Lucca	info@ceramistidarte.it  - www.ceramistidarte.it		lucca	43.8449138108	10.5081273635
BOTTEGA	Ciampalini Paolo S.N.C.	Via garibaldi, 92/C	050 3157692, PISA	56127	Pisa	info@ciampalinicarni.it	050 575317		43.7154358	10.412461
BOTTEGA	CIAMPALINI S.N.C.	via Garibaldi 92/c	PISA	56124	Pisa	paolociampalini1@tiscali.it	50575317	Pisa	-0	-0
BOTTEGA	CLUB DELLE FATTORIE	Piazza Martiri della Libert�, 2	PIENZA	53026	Siena	info@clubdellefattorie.com	0578 748491	Pienza	-0	-0
BOTTEGA	Club Enogastronomico Enoteca Lavagna - Museo del vino	Via Carmignani 12	MONTECARLO	55015	Lucca	enotecalavagna@fastwebnet.it	+39 05831797017	+39 05831797018	43.851709	10.667924
BOTTEGA	"Cooperativa Vinicola ""Chianti Montalbano"""	Via Francesco Ferrucci 172/C	PRATO	59100	Prato	info@pianetadivino.it	574578046	574578046	43.8716901	11.1076172
BOTTEGA	Cotellesa Tina & C. s.a.s.	Via Giotto, 50	SCANDICCI	50018	Firenze		055 250065		43.749681	11.181524
BOTTEGA	Da Rosa	P.za Gramsci, 3	0565.30389, PIOMBINO	57025	Livorno	79lele@gmail.com	0565.30389		42.9249916	10.5290622
BOTTEGA	Dai Parmigiani di Alessia Drago	Via Cesare Lombroso 61	PIOMBINO	57025	Livorno	info@daiparmigiani.it	565222070	565222070	42.9254596	10.5264395
BOTTEGA	Dami Luca Macelleria	Via Marruota, 8	0572 78830, MONTECATINI TERME	51016	Pistoia	r.macaione@virgilio.it	0572 78830		43.8811684549	10.7697799578
BOTTEGA	Dario e Anna Gastronomia	Via Vittorio Veneto, 14	AREZZO	52100	Arezzo		0575 902473		43.458925	11.875408
BOTTEGA	DELIZIE ITALIANE from Tuscany	via foenna 28 torrita di siena	TORRITA DI SIENA	53049	Siena	info@delizieitalianeweb.it	393287052577	5771959988	43.1859792	11.8198995
BOTTEGA	Delizie Toscane	Via Ciulli 21/D	Galciana, PRATO	59100	Prato	andrea.pecchioli@hotmail.it	0574 660279	0574 660279	43.8892722	11.0570614
BOTTEGA	Dispensa per tutti	via della libert� 45	CHIANCIANO TERME	53042	Siena	info@dispensapertutti.com	57831290	57831290	43.0569879	11.823683
BOTTEGA	Dispensa Toscana	via di mazzone 1	San Giuseppe, MONTECARLO	55015	Lucca	info@dispensatoscana.it	5831805152	583983500	43.839263	10.663523
BOTTEGA	Dolce Vita	Via Santa Croce 79	Centro Storico, LUCCA	55100	Lucca	dolcevitaiborghi@hotmail.com	329253103		43.8425377	10.5084798
BOTTEGA	Dolcezze e company	Via Sismondi, 8	PESCIA	51017	Pistoia		0572 476412		43.900505	10.6871759
BOTTEGA	DOMUS ROMANA LUCCA	VIA C. BATTISTI, 15	LUCCA	55100	Lucca	info@domusromanalucca.it	593050060	LUCCA	-0	-0
BOTTEGA	DREOLINO - CHIANTI RUFINA	VIA FIORENTINA, 5-6	RUFINA	50068	Firenze	dreolino@dreolino.it	558397021	558396164	43.8170924	11.4833438
BOTTEGA	Drogheria Caff� Gli Svizzeri di Belatti Fabrizio	Via Cairoli, 53	058543092, MASSA	54100	Massa Carrara	gli_svizzeri@libero.it	58543092		44.0366611264	10.1431297383
BOTTEGA	ebrezze dionisiache	via roma 15/a	SCARPERIA	50038	Firenze	franco cianfanelli@alice.it	55846170	scarperia	-0	-0
BOTTEGA	Emiliana	Piazza Cairoli 90	PESCIA	51017	Pistoia		0572 476011		43.9046027	10.6887167
BOTTEGA	Eno Alimentari Il Girasole	Corso Italia, 53	SAN VINCENZO	57027	Livorno		347.2583841		43.09656	10.53911
BOTTEGA	Enogastronomia Biesse frutta e verdura	via Pagli, 17/19	PRATO	59100	Prato	info@alimentaribiesse.com	0574 461885		43.8938608	11.0978023
BOTTEGA	Enogastronomia Calamai	via Firenze, 393	PRATO	59100	Prato	info@enogastronomiacalamai.it	0574 550009 - 339 5691903		43.8618969	11.1370516
BOTTEGA	Enoteca Bonfanti	P.za V. Veneto 145	LARCIANO	51036	Pistoia	enotecabonfanti@tiscali.it	0573 838691		43.82476	10.87685
BOTTEGA	Enoteca Bottiglieria Lucchesi	Via Cairoli n.95	VIAREGGIO	55049	Lucca	alucchesi@tin.it	0584 46173	0584 46173	43.8702595	10.2506916
BOTTEGA	Enoteca Casa del Chianti	Via Solferino 11	0572 78790, MONTECATINI TERME	51016	Pistoia	casadelchianti@alice.it	0572 78790		43.894903	10.781369
BOTTEGA	Enoteca Casa del Chianti Bonfanti e Niccolai dal 1942	Via Solferino 11	MONTECATINI TERME	51016	Pistoia	casadelchianti@alice.it	0572  78790	0572  78790	43.882301	10.771846
BOTTEGA	Enoteca da David	Via Carducci 37	PISTOIA	51100	Pistoia		0573 25600		43.93122	10.91544
BOTTEGA	Enoteca da Mizio	Via dei Macelli 9	0573 23229, PISTOIA	51100	Pistoia	enotecadamizio@tiscali.it	0573 23229		43.93858	10.91392
BOTTEGA	Enoteca Gori	Via Guizzelmi, 20	PRATO	59100	Prato	info@enotecagori.it	39.347.91.53.511	Prato	43.8830318	11.0970079
BOTTEGA	ENOTECA GORI	VIA DEL SERRAGLIO N. 39	PRATO	59100	Prato	info@enotecagori.it	347.91.53.511		43.8836663	11.0973614
BOTTEGA	ENOTECA GROTTA DEL BRUNELLO	COSTA DI PIAZZA GARIBALDI,3	MONTALCINO	53024	Siena	info@grottadelbrunello.it	577847177	577847177	43.057455	11.49068
BOTTEGA	Enoteca Il Salotto di Fratiglioni Nicola & C. SAS	Via Gracco del Secco, 31	0577 926983, 	53034	Siena	info@enotecailsalotto.com	0577 926983		43.421388	11.113917
BOTTEGA	Enoteca Italiana	Piazza Liberta' 1 - Fortezza Medicea	SIENA	53100	Siena	enoteca@enoteca-italiana.it	0577 228843	Siena	-0	-0
BOTTEGA	Enoteca La dolce vite	Via la Nunziatina 40	05040427, PISA	56125	Pisa	info@enotecaladolcevite.it	5040427		43.7144537825	10.3989058085
BOTTEGA	Enoteca La Madia di Salvini Elisabetta	Via Rosini 17	0575 836568, LUCIGNANO	52046	Arezzo	info@latavernetta.com	0575 836568		43.273785	11.745085
BOTTEGA	ENOTECA LA TORRICELLA	VIA AURELIA KM 125+500	S.S.1 AURELIA KM 125+500, CAPALBIO	58011	Grosseto	daetrusco@fionline.it	564890083	564890112	42.4533873	11.4237003
BOTTEGA	Enoteca Via Cogorano 14 Livorno	Enoteca Via Cogorano 14	LIVORNO	57123	Livorno	enotecaviacogorano14livorno@gmail.com	0586 894338		43.5512881	10.3082334
BOTTEGA	Enoteca ﾓEnotriaﾔSNC di Solfanelli I.e C.	Via Nazionale 81	0575 603595, CORTONA	52044	Arezzo	daniele.monacchini@libero.it	0575 603595	CORTONA	43.274217	11.9873619
BOTTEGA	Erboristeria Albero Verde	Via Senese, 221-223/rosso	Galluzzo, FIRENZE	50124	Firenze	info@alberoverde.net	552047446		43.7497312	11.2212111
BOTTEGA	FALCIANI CARNI	VIA MEDAGLIE D'ORO 20/BC	PRATO	59100	Prato	effefalciani@alice.it	0574 465717		43.8937387	11.0964835
BOTTEGA	Falciani Gianfranco	Via Medaglie d'oro, 20/bc	PRATO	59100	Prato		0574 465717 	Prato 	43.893737	11.096236
BOTTEGA	Fattoria Biologica Il Cipresso	Loc Il Cipresso n62 Rigutino Arezzo	AREZZO	52100	Arezzo	info@ilcipresso.com	.	Rigutino	43.3766667	11.8677778
BOTTEGA	"FEMA ""La Pizzicheria"""	Via Porsenna, 64	CHIUSI	53043	Siena		0578 223083		43.015897	11.94783
BOTTEGA	"FEMA ""La Pizzicheria"""	Via Oslavia	Chiusi Scalo, CHIUSI	53043	Siena	leonardo@gruppo-ferretti.com	0578 225285 348/7830984		43.0028534	11.9533655
BOTTEGA	Feri Alessandro di Fei Angelo	Corso Masini, 7	CASTEL DEL PIANO	58033	Grosseto		0564 955389		42.943811	11.47128
BOTTEGA	Food and Wine	via Morianese 2966	San Quirico di Moriano, LUCCA	55100	Lucca	colucci.lu@alice.it	3480533233		43.8915768	10.5204309
BOTTEGA	FOOD AND WINE PIO	via prov.le morianese 2964	San Quirico di Moriano, LUCCA	55100	Lucca	francescocolucci.lu@gmail.com	3480533233		43.8376211	10.4950609
BOTTEGA	Formaggeria Zummo	Via Cellini 67	0574 677427, AGLIANA	51031	Pistoia		0574 711388		43.89823532	10.99946976
BOTTEGA	Forno Ballati	Via dei Fabbri 2	PISTOIA	51100	Pistoia		0573 32494		43.9327627	10.9160215
BOTTEGA	Fufluns	Via garibaldi 20	0578 244412, CHIUSI	53043	Siena	danieleb1978@libero.it	347 9118355		43.015486	11.949622
BOTTEGA	Gastronomia Chef	Via Poggio Bracciolini, 68	MONTEVARCHI	52025	Arezzo		055 983534		43.523755	11.567665
BOTTEGA	Gastronomia Da que' ragazzi	Via Filicaia, 6/8	PRATO	59100	Prato	elisafusi@ymail.com	0574 33988	0574 33988	43.8870573	11.0925686
BOTTEGA	gastronomia la castellina	via g. Capponi 56/58	PRATO	59100	Prato	castellina@live.it	57421181	Prato	-0	-0
BOTTEGA	Gastronomia Rudy e Marco	via Gobetti, 24 a	PRATO		Prato		0574 39120		43.8818719644	11.1038154818
BOTTEGA	Gastronomia Tempestini dal 1954	Via Ciliani, 84	0574 466671, PRATO	59100	Prato	mm.matteucci@gmail.com	0574 466671	0574 466671	43.8915211	11.0926005
BOTTEGA	Gianfranceschi Adalgisa	Via della Resistenza 104	MONTIGNOSO	54038	Massa Carrara		0585 48538	Cerreto	44.02501	10.1707
BOTTEGA	Gino Cacino di Palazzesi	Piazza del Mercato, 31	0577 223076, SIENA	53100	Siena		0577 223076		43.3175723	11.332785
BOTTEGA	Giuliaissimo	Via Colombo n. 27 angolo Via Ascoli	Marina di Massa, MASSA	54100	Massa Carrara	marketgiulia@gmail.com	0585.241500	------	44.0101478	10.0999149
BOTTEGA	Giurlani	via Fillungo 239	LUCCA	55100	Lucca	veronica.delia8@gmail.com	0583.496233		43.8468523	10.5075889
BOTTEGA	Giurlani Graziana snc	Via Fillungo, 239/241	0583 496233, LUCCA	55100	Lucca		0583 496233	0583 496233	43.8468523	10.5075889
BOTTEGA	GUSTANGOLO	Via San Martino, 13	GROSSETO	58100	Grosseto	gustagnolo@hotmail.com	0564 /28105		42.7596228	11.1149407
BOTTEGA	Gusto e Tradizione	Via S. Rocco 21/B	PIAZZA AL SERCHIO	55035	Lucca		0583 696015 - 0583 696015	Gragnana	44.194251	10.27416
BOTTEGA	I dolci di Mario	P.zza San Francesco 47	PISTOIA	51100	Pistoia	TOMASI-AN@TISCALI.IT	0573 22227	0573 22227	43.9361624	10.9117594
BOTTEGA	I Salaioli	Piazza della Sala, 20/21/22	PISTOIA	51100	Pistoia		0573 20225		43.9327127	10.9166241
BOTTEGA	I Sapori de La BotteGaia	Via di Stracceria 7	PISTOIA	51100	Pistoia	info@labottegaia.it	0573 358450	0573 358450	43.9329081	10.9170225
BOTTEGA	ice palace	p.za Flli Cairoli 2	CECINA	57023	Livorno	brunochiavacci1@virgilio.it	0586 600591	Marina di Cecina	-0	-0
BOTTEGA	Ice Palace	Pzza Cairoli, 2	CECINA	57023	Livorno	brunochiavacci1@virgilio.it	0586 600591		-0	-0
BOTTEGA	Idea Vino	Via Fratti, 334	VIAREGGIO	55049	Lucca	info@officinadelcaffe.com	0584 582474		43.87274	10.247063
BOTTEGA	Il Bacco Goloso	Via 5 martiri,3	Artimino, CARMIGNANO	59015	Prato	simona.c75@virgilio.it	055 8751433	055 8751433	43.8143184	11.0194817
BOTTEGA	"Il Botte ""Gaio"""	Via Magellano 66 - San Giovanni alla Vena	050 798085, VICOPISANO	56016	Pisa	info@ilbottegaiotuscany.it	050 798085		43.6812887	10.565789
BOTTEGA	Il Buongustaio	Via Catani, 38/40	PRATO	59100	Prato	bim.ba_po@libero.it	0574 593398		43.8639189	11.1125271
BOTTEGA	IL BUONGUSTAIO	Corso Italia 45	CASTIGLION FIORENTINO	52040	Arezzo	riccardo.rosano@yahoo.it	3661545623		43.3426873	11.9222614
BOTTEGA	il cacio brillo enoteca stuzzicheria	piazza signorelli nﾰ	CORTONA	52044	Arezzo	ilcaciobrillo@live.it	575630548	cortona	43.2757067	11.9851839
BOTTEGA	Il Cacito	Corso Vittorio Emanuele II, 83	0565 703922, SAN VINCENZO	57027	Livorno		0565 703922		43.10151	10.53912
BOTTEGA	Il Canestro	Via Gracciano nel Corso 32/34	MONTEPULCIANO	53045	Siena		0578 716426	0578 716426	43.0956937	11.7838559
BOTTEGA	Il Cantiniere	Via del Salsero, 161	MONTECATINI TERME	51016	Pistoia		320 6326093		43.8742824	10.772886
BOTTEGA	Il Cantinone di Particelli Luigi	Via 7 Luglio, 8	CARRARA	54033	Massa Carrara	enotecailcantinone@libero.it	0585 70647		44.07818847	10.09824979
BOTTEGA	Il Capriccio	V. Borgo Giannotti 320	LUCCA	55100	Lucca		0583/342022		43.851999	10.507258
BOTTEGA	Il Cuore Lucca Srl	Via del Battistero, 2	LUCCA	55100	Lucca	info@ilcuorelucca.it	0583 493196 - 0583 495425		43.84175	10.503932
BOTTEGA	Il Fresco di Capecchi Gabriella & c. sas	Via Pilo 15	GROSSETO	58100	Grosseto		564329204	Braccagni	42.872821	11.072244
BOTTEGA	Il Girasole la Botteghina	via Bologna, 55/A	PRATO		Prato	minnie_ily@yahoo.it	0574 946712	il Fabbro Vaiano	-0	-0
BOTTEGA	IL GRANAIO DI GABRIELLO	VIA CAMPO DEI FIORI, 1	SARTEANO	53047	Siena	info@ilgranaiodigabriello.it	0578266149 - 3497891341	578266149	42.9888299	11.8654777
BOTTEGA	Il Gustangolo di Neri Giulio	Via S. Martino, 13	GROSSETO		Grosseto		0564 28105		42.7596212	11.11488861
BOTTEGA	Il Panaio di Scialabba Giuseppe	Via Gramsci, 12		50024	Firenze		055 8218309		43.56739807	11.21718311
BOTTEGA	Il pozzo dei sapori	Via Porta al Borgo, 29/31	PISTOIA	51100	Pistoia	simonastrufaldi@gmail.com	0573/359211	0572/359211	43.9366426	10.9118734
BOTTEGA	il sapore dei nostri dintorni di Gori Arianna	via san giuseppe 347	SERAVEZZA	55046	Lucca	marioarianna@live.it	3334125385	seravezza	-0	-0
BOTTEGA	In Piazza da Sbarbacipolla	Via Francesco Cilea 21	CALENZANO	50041	Firenze	sbarbacipolla00@gmail.com	055-8826499	Calenzano	43.8564670757	11.1523798344
BOTTEGA	Innocenti Bindi Giacomo	Via Magni, 49	0574 675391, AGLIANA	51031	Pistoia		0574 675391		43.9020614624	11.0070590973
BOTTEGA	Innocenti Bindi Giacomo	via Magni, 49	0574 675391, AGLIANA	51031	Pistoia		0574 675391		43.9020614624	11.0070590973
BOTTEGA	Jackrabbits Caf�	Via Francesca Vergine dei Pini, 461	MONSUMMANO TERME	51015	Pistoia		338 1954675		43.86058208	10.81996213
BOTTEGA	Jemini Club	Piazza della Pace, 16	VIAREGGIO	55049	Lucca	jeminiclub@chanelgroup.it		Torre del Lago	-0	-0
BOTTEGA	Jone	Via Val Di Luce 68/b	ABETONE	51021	Pistoia	poccimiro@yahoo.it	3349387119		-0	-0
BOTTEGA	L'Aia di Piero	Via Roma, 20	CASTELNUOVO DI GARFAGNANA	55032	Lucca	negozio@aiadipiero.it	0583 62519		44.110098	10.413054
BOTTEGA	L'Angolo della Frutta di Scolesi Isabella & c. snc	Via Calabria 21	GROSSETO	58100	Grosseto	nald.di@libero.it	564417180		42.7697558	11.113882
BOTTEGA	L'Antica Macelleria	Via Romana, 48	AREZZO	52100	Arezzo		0575 940295		43.451221	11.865895
BOTTEGA	L'Elixir	Via Garibaldi, 7	CASTAGNETO CARDUCCI	57022	Livorno		0565 766017		43.16189919	10.6111426
BOTTEGA	LA BIOTTEGA DEI SAPORI PRODOTTI A CHILOMETRI ZERO	Via del Porrione,18	SIENA	53100	Siena	biottegadeisapori@libero.it	577044491		43.3185101	11.3329468
BOTTEGA	LA BOTTEGA CONTADINA	VIA STATALE, N. 63	CASOLA IN LUNIGIANA	54014	Massa Carrara	fabio.baroni1@gmail.com	585983050	VIGNETA	-0	-0
BOTTEGA	La Bottega degli Antichi Sapori	Via Pagliucola 46/B	0573 29777, PISTOIA	51100	Pistoia	antichisapori2@virgilio.it	0573 29777		43.9398944214	10.9218259451
BOTTEGA	La Bottega del Berto di Magazzini Idimo snc	Via della Torre, 1	PIAZZA AL SERCHIO	55035	Lucca		0583 696127	S.Donnino	44.183707	10.307661
BOTTEGA	La Bottega del Goloso	Via Calcesana	050 870798, SAN GIULIANO TERME	56010	Pisa	lauragrassi19@hotmail.com	050 870798	Colignola	43.722631	10.425971
BOTTEGA	LA BOTTEGA DEL MONTE PISANO	Via di San Jacopo - Loc. Palazzetto 5	VICOPISANO	56010	Pisa	info@vicopisanolio.it	+39.050.796005	VICOPISANO	-0	-0
BOTTEGA	LA BOTTEGA DEL NOBILE	VIA DI GRACCIANO NEL CORSO, N.95	MONTEPULCIANO	53045	Siena	labotteganobile@libero.it	0578/757016		43.0956937	11.7838559
BOTTEGA	La Bottega del Vino	Via Matteotti 45	AGLIANA	51031	Pistoia	bottegadelvino@fastwebnet.it	3925137321		43.90261	11.00224
BOTTEGA	la bottega del vino	via gioco del pallone 17	FOIANO DELLA CHIANA	52045	Arezzo	labottegadelvino@gmail.com	3343514848		43.2515349	11.818648
BOTTEGA	La Bottega dell'Oste	via Biscolla, 57	0572913982, MONTECATINI TERME	51016	Pistoia	info@labottegadelloste.it	572913982		43.8599709628	10.7671494812
BOTTEGA	La Bottega della Roba Bona	Via Ximenes 502	SAN MARCELLO PISTOIESE		Pistoia		0573 630102	Limestre	44.0483749008	10.8079077813
BOTTEGA	La Bottega di Andrea	Via Aurinia,18	0564 601109, MANCIANO		Grosseto		0564 601022	Saturnia	42.6674370092	11.5054049918
BOTTEGA	La Bottega di Chichibio	Via Boccaccio, 4	0571/652504, CERTALDO	50052	Firenze		0571 652504		43.54924142	11.04534585
BOTTEGA	La Bottega di Mugnai Orlando	Via Zarini, 222	0574 596943, PRATO	59100	Prato	info@labottegadimungai.it	0574 596943		43.8700749	11.0995722
BOTTEGA	La Bottega di Vivi e Mario	Via del Tiro a Segno, 237	LUCCA	55100	Lucca		0583 171225		43.84544	10.486628
BOTTEGA	La Bottega SMA  di Paolo Maestrini e c. snc	Via Litoranea 137	FOLLONICA	58022	Grosseto	paolomae@interfree.it	56641632		42.929724	10.741769
BOTTEGA	La Bottega Toscana di Katia Cosenza	Via Oberan, 56A	GROSSETO	58100	Grosseto	mcosenza59@gmail.com	3460836312		42.7650472426	11.1156428081
BOTTEGA	La Botteghina D'Aurora	Piazza V.Veneto 19	LAJATICO	56030	Pisa	infurnagaetano@libero.it	0587/643194		43.4755006	10.7279234
BOTTEGA	la botteghina della nonna nina	via delle masse 18/r	FIRENZE	50141	Firenze	nonnanina@aruba.it		firenze	-0	-0
BOTTEGA	La Bottiglieria	Via Sismondi 8	0572 498084, PESCIA	51017	Pistoia	labottiglieria@libero.it	0572 479690		43.9004364014	10.6871738434
BOTTEGA	La Cacioteca	Via Fillungo, 242	LUCCA	55100	Lucca		0583 496346		43.84735	10.50767
BOTTEGA	La Cantina	Via G. Verga, 28	055 6121153, FIRENZE	50137	Firenze		055 6121153		43.77859116	11.29695225
BOTTEGA	La Cantina dei Crociati	Via delle Medaglie d'Oro, 37	PISA	56127	Pisa	info@invinoveritastoscana.it	050 552734		43.7214	10.41171
BOTTEGA	La Cantina di Brunello	Via Sarzanese, 364	LUCCA	55100	Lucca		0583 59015	Nave	43.84966	10.461941
BOTTEGA	La Cantina di Gigi	Via Piave 3	0565. 829125, SUVERETO	57028	Livorno		0565. 829125		43.0766833	10.6784441
BOTTEGA	La Cantina Frascati	Via Buontalenti banco 54	LIVORNO	57100	Livorno	frasca10@libero.it	328 5355891		43.548473	10.3105674
BOTTEGA	La Cantina Gavorranese	via Curiel, 1	GAVORRANO	58021	Grosseto		0566 847081	Bagno di Gavorrano	-0	-0
BOTTEGA	La Cantina Gavorranese di Fedeli Leorinda	Via Curiel, 1	Bagno di Gavorrano, GAVORRANO	58023	Grosseto	lacantinagavorranese@hotmail.it	0566 847081	566847081	42.937963	10.887462
BOTTEGA	La Cantina Pinta	Via V. Vitoni 54	LAMPORECCHIO	51035	Pistoia	info@lacantinapinta.it; www.lacantinapinta.it	0573 803246		43.816033	10.897073
